"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","5","5","0","0"
"2024 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","14","13","2","0"
"2024 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","38","37","16","0"
"2024 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","4","4","2","0"
"2024 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","3","0","0",""
"2024 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","31","30","14","0"
"2024 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","7","7","3","0"
"2024 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","13","1","0","0"
"2024 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","401","366","211","0"
"2024 General Election","13002","TOWN OF ALBION - DANE COUNTY","122","116","38","0"
"2024 General Election","13004","TOWN OF BERRY - DANE COUNTY","111","111","35","0"
"2024 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","70","70","31","0"
"2024 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","190","189","94","0"
"2024 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","86","86","49","0"
"2024 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","581","573","228","0"
"2024 General Election","13014","TOWN OF BURKE - DANE COUNTY","377","372","171","0"
"2024 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","73","73","11","0"
"2024 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","489","481","235","0"
"2024 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","195","189","77","0"
"2024 General Election","13022","TOWN OF DANE - DANE COUNTY","74","73","39","0"
"2024 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","220","211","73","0"
"2024 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","168","167","83","0"
"2024 General Election","13028","TOWN OF DUNN - DANE COUNTY","571","567","260","0"
"2024 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","83","83","42","0"
"2024 General Election","13036","TOWN OF MEDINA - DANE COUNTY","143","136","62","0"
"2024 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","1426","1389","611","0"
"2024 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","89","85","23","0"
"2024 General Election","13042","TOWN OF OREGON - DANE COUNTY","515","506","207","0"
"2024 General Election","13044","TOWN OF PERRY - DANE COUNTY","87","87","33","0"
"2024 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","376","372","167","0"
"2024 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","81","75","27","0"
"2024 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","184","181","82","0"
"2024 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","276","275","134","0"
"2024 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","272","268","93","0"
"2024 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","352","345","152","0"
"2024 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","254","248","89","0"
"2024 General Election","13060","TOWN OF VERMONT - DANE COUNTY","130","128","55","0"
"2024 General Election","13062","TOWN OF VERONA - DANE COUNTY","314","286","142","0"
"2024 General Election","13064","TOWN OF VIENNA - DANE COUNTY","180","178","71","0"
"2024 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","817","816","369","0"
"2024 General Election","13070","TOWN OF YORK - DANE COUNTY","52","52","13","0"
"2024 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","369","360","137","0"
"2024 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","113","108","48","0"
"2024 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","70","69","30","0"
"2024 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","100","99","40","0"
"2024 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","188","169","86","0"
"2024 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","1122","1108","460","0"
"2024 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","441","436","186","0"
"2024 General Election","13116","VILLAGE OF DANE - DANE COUNTY","93","91","31","0"
"2024 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","231","231","102","0"
"2024 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","1602","1575","715","0"
"2024 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","241","238","85","0"
"2024 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","287","281","147","0"
"2024 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","175","171","86","0"
"2024 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","1325","1299","608","0"
"2024 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","873","841","348","0"
"2024 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","1425","1395","682","0"
"2024 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","11","11","1","0"
"2024 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","554","547","197","0"
"2024 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","2399","2348","931","0"
"2024 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","1202","1193","555","0"
"2024 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","4746","4693","1915","0"
"2024 General Election","13251","CITY OF MADISON - DANE COUNTY","37459","36374","15110","0"
"2024 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","4313","4264","2050","0"
"2024 General Election","13258","CITY OF MONONA - DANE COUNTY","1278","1268","572","0"
"2024 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","1902","1892","813","0"
"2024 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","5392","5324","2194","0"
"2024 General Election","13286","CITY OF VERONA - DANE COUNTY","2156","2153","898","0"
"2024 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","184","182","68","0"
"2024 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","449","436","209","0"
"2024 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","36","36","12","0"
"2024 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","68","67","22","0"
"2024 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","20","20","7","0"
"2024 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","38","38","8","0"
"2024 General Election","14014","TOWN OF ELBA - DODGE COUNTY","66","65","30","0"
"2024 General Election","14016","TOWN OF EMMET - DODGE COUNTY","80","77","34","0"
"2024 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","97","94","47","0"
"2024 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","70","70","40","0"
"2024 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","142","142","64","0"
"2024 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","93","93","36","0"
"2024 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","70","69","34","0"
"2024 General Election","14028","TOWN OF LEROY - DODGE COUNTY","48","47","21","0"
"2024 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","50","50","17","0"
"2024 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","66","64","32","0"
"2024 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","67","67","21","0"
"2024 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","49","48","18","0"
"2024 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","185","180","77","0"
"2024 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","48","48","18","0"
"2024 General Election","14042","TOWN OF THERESA - DODGE COUNTY","52","52","18","0"
"2024 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","77","77","38","0"
"2024 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","121","119","65","0"
"2024 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","33","32","10","0"
"2024 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","6","6","2","0"
"2024 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","49","48","26","0"
"2024 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","41","37","15","0"
"2024 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","36","36","16","0"
"2024 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","108","107","42","0"
"2024 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","14","14","3","0"
"2024 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","26","26","15","0"
"2024 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","117","77","34","0"
"2024 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","23","23","17","0"
"2024 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","88","87","28","0"
"2024 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","1205","1184","540","0"
"2024 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","88","83","45","0"
"2024 General Election","14236","CITY OF HORICON - DODGE COUNTY","286","280","130","0"
"2024 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","114","81","30","0"
"2024 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","440","438","189","0"
"2024 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","571","557","233","0"
"2024 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","154","153","53","0"
"2024 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","58","53","25","0"
"2024 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","39","38","21","0"
"2024 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","162","159","58","0"
"2024 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","50","49","18","0"
"2024 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","121","121","52","0"
"2024 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","169","165","48","0"
"2024 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","116","114","36","0"
"2024 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","286","278","76","0"
"2024 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","183","182","77","0"
"2024 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","337","332","161","0"
"2024 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","82","81","28","0"
"2024 General Election","15026","TOWN OF UNION - DOOR COUNTY","65","64","24","0"
"2024 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","92","89","30","0"
"2024 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","51","50","20","0"
"2024 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","57","56","22","0"
"2024 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","14","13","0","0"
"2024 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","171","117","57","0"
"2024 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","896","880","386","0"
"2024 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","86","84","31","0"
"2024 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","45","45","26","0"
"2024 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","50","50","16","0"
"2024 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","12","12","2","0"
"2024 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","14","14","4","0"
"2024 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","62","53","8","0"
"2024 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","49","39","0","0"
"2024 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","23","22","11","0"
"2024 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","40","39","13","0"
"2024 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","39","37","19","0"
"2024 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","78","77","29","0"
"2024 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","40","40","14","0"
"2024 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","99","95","51","0"
"2024 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","68","67","25","0"
"2024 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","168","163","67","0"
"2024 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","101","99","32","0"
"2024 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","129","126","34","0"
"2024 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","36","34","13","0"
"2024 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","23","22","8","0"
"2024 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","16","16","13","0"
"2024 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","42","39","0","0"
"2024 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","2563","2543","1379","0"
"2024 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","90","90","30","0"
"2024 General Election","17004","TOWN OF DUNN - DUNN COUNTY","105","101","55","0"
"2024 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","51","51","21","0"
"2024 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","125","123","49","0"
"2024 General Election","17010","TOWN OF GRANT - DUNN COUNTY","26","25","4","0"
"2024 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","26","26","19","0"
"2024 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","38","38","19","0"
"2024 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","342","338","170","0"
"2024 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","31","31","7","0"
"2024 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","29","29","14","0"
"2024 General Election","17022","TOWN OF PERU - DUNN COUNTY","9","8","3","0"
"2024 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","226","226","98","0"
"2024 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","53","53","15","0"
"2024 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","24","24","12","0"
"2024 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","19","19","4","0"
"2024 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","58","57","17","0"
"2024 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","84","80","35","0"
"2024 General Election","17036","TOWN OF STANTON - DUNN COUNTY","63","63","29","0"
"2024 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","238","232","135","0"
"2024 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","30","27","13","0"
"2024 General Election","17042","TOWN OF WESTON - DUNN COUNTY","32","32","11","0"
"2024 General Election","17044","TOWN OF WILSON - DUNN COUNTY","32","30","14","0"
"2024 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","37","37","15","0"
"2024 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","54","52","16","0"
"2024 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","10","10","1","0"
"2024 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","28","26","9","0"
"2024 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","23","23","7","0"
"2024 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","7","6","2","0"
"2024 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","11","11","9","0"
"2024 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","1203","1191","591","0"
"2024 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","63","61","26","0"
"2024 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","178","176","62","0"
"2024 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","44","42","10","0"
"2024 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","39","37","7","0"
"2024 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","13","8","5","0"
"2024 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","71","71","23","0"
"2024 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","52","50","16","0"
"2024 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","25","24","10","0"
"2024 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","389","387","151","0"
"2024 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","285","281","134","0"
"2024 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","283","275","113","0"
"2024 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","797","787","371","0"
"2024 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","12","12","1","0"
"2024 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","27","26","8","0"
"2024 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","55","53","25","0"
"2024 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","981","969","414","0"
"2024 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","66","65","24","0"
"2024 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","5953","5645","2735","0"
"2024 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","52","46","11","0"
"2024 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","28","28","18","0"
"2024 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","8","0","0",""
"2024 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","37","35","20","0"
"2024 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","217","215","125","0"
"2024 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","39","39","21","0"
"2024 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","27","27","2","0"
"2024 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","11","9","3","0"
"2024 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","36","36","8","0"
"2024 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","117","114","41","0"
"2024 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","154","151","50","0"
"2024 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","124","117","55","0"
"2024 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","100","100","36","0"
"2024 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","61","60","21","0"
"2024 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","81","81","25","0"
"2024 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","301","295","106","0"
"2024 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","404","375","157","0"
"2024 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","48","48","20","0"
"2024 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","256","244","104","0"
"2024 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","111","109","41","0"
"2024 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","66","52","18","0"
"2024 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","38","36","5","0"
"2024 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","34","33","10","0"
"2024 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","94","84","45","0"
"2024 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","53","51","23","0"
"2024 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","44","41","13","0"
"2024 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","34","32","13","0"
"2024 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","477","468","216","0"
"2024 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","59","58","24","0"
"2024 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","42","42","14","0"
"2024 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","78","78","35","0"
"2024 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","25","23","12","0"
"2024 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","9","8","2","0"
"2024 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","19","18","7","0"
"2024 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","348","346","185","0"
"2024 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","49","49","13","0"
"2024 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","54","52","28","0"
"2024 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","28","27","10","0"
"2024 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","3368","3067","1439","0"
"2024 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","630","620","251","0"
"2024 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","7","0","0",""
"2024 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","48","36","19","0"
"2024 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","18","18","5","0"
"2024 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","3","3","3","0"
"2024 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","10","10","3","0"
"2024 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","38","36","12","0"
"2024 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","33","31","22","0"
"2024 General Election","21016","TOWN OF HILES - FOREST COUNTY","72","69","19","0"
"2024 General Election","21018","TOWN OF LAONA - FOREST COUNTY","94","93","21","0"
"2024 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","104","104","39","0"
"2024 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","92","92","44","0"
"2024 General Election","21026","TOWN OF ROSS - FOREST COUNTY","2","2","0","0"
"2024 General Election","21028","TOWN OF WABENO - FOREST COUNTY","48","39","12","0"
"2024 General Election","21211","CITY OF CRANDON - FOREST COUNTY","83","82","39","0"
"2024 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","24","23","9","0"
"2024 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","25","25","17","0"
"2024 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","9","9","5","0"
"2024 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","13","12","8","0"
"2024 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","9","9","3","0"
"2024 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","6","5","3","0"
"2024 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","39","39","16","0"
"2024 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","32","28","15","0"
"2024 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","7","7","1","0"
"2024 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","31","29","5","0"
"2024 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","70","70","33","0"
"2024 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","12","10","2","0"
"2024 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","225","210","68","0"
"2024 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","14","13","7","0"
"2024 General Election","22030","TOWN OF LIMA - GRANT COUNTY","30","30","18","0"
"2024 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","7","7","5","0"
"2024 General Election","22034","TOWN OF MARION - GRANT COUNTY","29","28","10","0"
"2024 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","7","7","1","0"
"2024 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","10","10","4","0"
"2024 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","19","19","4","0"
"2024 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","18","17","3","0"
"2024 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","29","26","9","0"
"2024 General Election","22046","TOWN OF PARIS - GRANT COUNTY","44","43","19","0"
"2024 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","10","8","3","0"
"2024 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","167","164","51","0"
"2024 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","37","35","10","0"
"2024 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","71","64","35","0"
"2024 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","35","20","9","0"
"2024 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","33","33","9","0"
"2024 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","12","11","5","0"
"2024 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","15","15","3","0"
"2024 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","7","6","4","0"
"2024 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","20","20","5","0"
"2024 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","33","32","23","0"
"2024 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","23","23","7","0"
"2024 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","9","9","7","0"
"2024 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","42","42","13","0"
"2024 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","45","45","20","0"
"2024 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","73","71","34","0"
"2024 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","26","26","10","0"
"2024 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","26","25","10","0"
"2024 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","6","6","3","0"
"2024 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","98","98","37","0"
"2024 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","8","8","1","0"
"2024 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","39","39","29","0"
"2024 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","12","11","3","0"
"2024 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","5","5","5","0"
"2024 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","149","144","66","0"
"2024 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","169","169","78","0"
"2024 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","217","207","86","0"
"2024 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","242","240","118","0"
"2024 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","689","679","282","0"
"2024 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","31","31","8","0"
"2024 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","98","95","0","0"
"2024 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","101","99","48","0"
"2024 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","47","47","17","0"
